"time","singleChiller.singleChiller.mov.P","singleChiller.singleChiller.chillerWithHex2_1.chi.P","singleChiller.singleChiller.mov1.P","supplyTemp","returnTemp","storageTankWithPump.mov.P","total_power","total_energy"
3420,63369.520287783,0.0005755548088901972,63534.9627503454,293.1499639476338,293.1498402444636,64066.82386098196,190971.3074746652,673542507.4080838
3450,63369.520287783,0.0005755544595652658,63534.9627503454,293.1499695637868,293.1498447603186,64066.82386098196,190971.3074746648,679271646.6323237
3480,63369.520287783,0.0005755541758464981,63534.9627503454,293.1499741255333,293.1498497935065,64066.82386098196,190971.3074746646,685000785.8565637
3510,63369.520287783,0.0005755539516365899,63534.9627503454,293.1499777308065,293.1498554258353,64066.82386098196,190971.3074746643,690729925.0808036
3540,63369.520287783,0.0005755537808382421,63534.9627503454,293.1499804775393,293.149861739113,64066.82386098196,190971.3074746642,696459064.3050436
3570,63369.520287783,0.0005755536573541637,63534.9627503454,293.1499824636647,293.1498688151481,64066.82386098196,190971.307474664,702188203.5292835
3600,63369.520287783,0.0005755535750870621,63534.9627503454,293.149983787116,293.1498767357484,64066.82386098196,190971.3074746639,707917342.7535235
3630,63369.50524637298,12979.13593628078,63534.32731511472,293.1500140935019,295.0584984115052,1.354646344397529e-05,139882.9685113149,712880156.8933132
3660,63369.45082267383,19027.76699259206,63532.0672688053,293.1500205000794,297.1540243188581,1.300889735943301e-36,145929.2850840712,717167340.6972439
3690,63369.25309601461,29421.75703478738,63524.33543784702,293.1500318907864,297.9322398420807,-8.784831164981057e-46,156315.345568649,721701010.1570348
3720,63367.00682968063,60421.38080550887,63467.98756964973,293.150073095315,298.122592198826,-8.390407917703379e-62,187256.3752048392,726854585.9686371
3750,63366.98970562589,61000.61640684642,63467.62333497009,293.1500741369258,298.1267604655744,-6.250240548098999e-95,187835.2294474424,732480960.0384214
3780,63366.98970562565,61240.03374652284,63467.62333495955,293.1500745292497,298.1302431561983,-3.068697662663113e-103,188074.646787108,738119608.1819396
3810,63366.98970562564,61339.7931389879,63467.62333495947,293.1500746928999,298.1331204810982,-1.0512587331946e-111,188174.406179573,743763343.9764398
3840,63366.98970562564,61372.09773889225,63467.62333495947,293.1500747460104,298.1354825794652,2.832035003873439e-113,188206.7107794773,749409060.7308255
3870,63366.98970562564,61377.99548792932,63467.62333495947,293.1500747557841,298.1374152481298,1.627358345235778e-120,188212.6085285144,755055350.5204455
3900,63366.98970562564,61376.18323892382,63467.62333495947,293.150074752893,298.1389941881979,-2.37626671367378e-123,188210.7962795089,760701701.5925658
3930,63366.98970562564,61373.71995585064,63467.62333495947,293.1500747489247,298.1402092140267,-3.233037782326188e-130,188208.3329964358,766347988.5317049
3960,63366.98970562564,61372.55618641156,63467.62333495947,293.1500747470785,298.1410506581619,-3.342268735571528e-131,188207.1692269967,771994221.0650564
3990,63366.98970562564,61371.50441640718,63467.62333495947,293.1500747454143,298.1418485011851,-4.421317726090066e-140,188206.1174569923,777640420.3653163
4020,63366.98970562564,61371.30113290418,63467.62333495947,293.1500747451292,298.1423159927618,-1.810072584373186e-140,188205.9141734893,783286600.8397735
4050,63366.98970562564,61371.09784980022,63467.62333495947,293.1500747448442,298.1427834843386,-5.045973933237512e-141,188205.7108903853,788932775.2157316
4080,63366.98970562564,61370.89456709329,63467.62333495947,293.1500747445591,298.1432509759154,-5.212346512223462e-142,188205.5076076784,794578943.4932026
4110,63366.98970562562,61370.71555479718,63467.62333495947,293.1500747443118,298.1436840119906,-7.238925155994371e-151,188205.3285953823,800225106.0362484
4140,63366.98970562564,61370.71965015359,63467.62333495947,293.1500747443494,298.1438570951585,-4.946479053632302e-151,188205.3326907387,805871265.9555403
4170,63366.98970562564,61370.7237455065,63467.62333495947,293.150074744387,298.1440301783265,-3.19765905141767e-151,188205.3367860916,811517425.9976927
4200,63366.98970562564,61370.72784085705,63467.62333495947,293.1500747444246,298.1442032614945,-1.918890748017367e-151,188205.3408814422,817163586.1627057
4230,63366.98970562564,61370.73193620381,63467.62333495947,293.1500747444622,298.1443763446624,-1.036599742098281e-151,188205.3449767889,822809746.4505792
4260,63366.98970562564,61370.73603154632,63467.62333495947,293.1500747444998,298.1445494278303,-4.772116323273018e-152,188205.3490721314,828455906.861313
4290,63366.98970562564,61370.74012688678,63467.62333495947,293.1500747445373,298.1447225109983,-1.671520173713201e-152,188205.3531674719,834102067.394907
4320,63366.98970562564,61370.74422222198,63467.62333495947,293.150074744575,298.1448955941663,-3.28464958972259e-153,188205.3572628071,839748228.0513612
4350,63366.98970562564,61370.74831755449,63467.62333495947,293.1500747446125,298.1450686773342,-7.206665719092274e-155,188205.3613581396,845394388.8306754
4380,63366.98970562564,61370.75660980374,63467.62333495947,293.1500747446453,298.1451534886013,-1.138170078676048e-162,188205.3696503888,851040549.7958033
4410,63366.98970562564,61370.76756053843,63467.62333495947,293.1500747446751,298.1451823851544,-1.003557917160729e-162,188205.3806011235,856686711.049576
